ID,Description,facePartsId,skinColor_R ,skinColor_G ,skinColor_B ,hairPartsId,hairColor_R ,hairColor_G ,hairColor_B ,eyeLPartsId,eyeLColor_R,eyeLColor_G,eyeLColor_B,eyeRPartsId,eyeRColor_R,eyeRColor_G,eyeRColor_B,eyebrowPartsId,eyebrowColor_R ,eyebrowColor_G ,eyebrowColor_B ,eyelashPartsId,eyelashColor_R ,eyelashColor_G ,eyelashColor_B ,beardPartsId,beardColor_R ,beardColor_G ,beardColor_B ,accessoriesPartsId,accessoriesColor_R ,accessoriesColor_G ,accessoriesColor_B ,decalPartsId,decalColor_R ,decalColor_G ,decalColor_B ,decalPosX,decalPosY,decalAngle,decalScale,chrBodyScaleHead,chrBodyScaleBreast,chrBodyScaleAbdomen,chrBodyScaleArm,chrBodyScaleLeg,age,gender,caricatureGeometry,caricatureTexture,faceGeoData00,faceGeoData01,faceGeoData02,faceGeoData03,faceGeoData04,faceGeoData05,faceGeoData06,faceGeoData07,faceGeoData08,faceGeoData09,faceGeoData10,faceGeoData11,faceGeoData12,faceGeoData13,faceGeoData14,faceGeoData15,faceGeoData16,faceGeoData17,faceGeoData18,faceGeoData19,faceGeoData20,faceGeoData21,faceGeoData22,faceGeoData23,faceGeoData24,faceGeoData25,faceGeoData26,faceGeoData27,faceGeoData28,faceGeoData29,faceGeoData30,faceGeoData31,faceGeoData32,faceGeoData33,faceGeoData34,faceGeoData35,faceGeoData36,faceGeoData37,faceGeoData38,faceGeoData39,faceGeoData40,faceGeoData41,faceGeoData42,faceGeoData43,faceGeoData44,faceGeoData45,faceGeoData46,faceGeoData47,faceGeoData48,faceGeoData49,faceGeoData50,faceGeoData51,faceGeoData52,faceGeoData53,faceGeoData54,faceGeoData55,faceGeoData56,faceGeoData57,faceGeoData58,faceGeoData59,faceGeoData60,faceTexData00,faceTexData01,faceTexData02,faceTexData03,faceTexData04,faceTexData05,faceTexData06,faceTexData07,faceTexData08,faceTexData09,faceTexData10,faceTexData11,faceTexData12,faceTexData13,faceTexData14,faceTexData15,faceTexData16,faceTexData17,faceTexData18,faceTexData19,faceTexData20,faceTexData21,faceTexData22,faceTexData23,faceTexData24,faceTexData25,faceTexData26,faceTexData27,faceTexData28,faceTexData29,faceTexData30,faceTexData31,faceTexData32,faceTexData33,faceTexData34,faceTexData35,faceGeoAsymData00,faceGeoAsymData01,faceGeoAsymData02,faceGeoAsymData03,faceGeoAsymData04,faceGeoAsymData05,faceGeoAsymData06,faceGeoAsymData07,faceGeoAsymData08,faceGeoAsymData09,faceGeoAsymData10,faceGeoAsymData11,faceGeoAsymData12,faceGeoAsymData13,faceGeoAsymData14,faceGeoAsymData15,faceGeoAsymData16,faceGeoAsymData17,faceGeoAsymData18,faceGeoAsymData19,faceGeoAsymData20,faceGeoAsymData21,faceGeoAsymData22,faceGeoAsymData23,faceGeoAsymData24,faceGeoAsymData25
8114,"一時保存枠115",0,155,140,130,108,128,103,55,0,128,128,128,0,128,128,128,1,128,103,55,2,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,68,138,128,128,138,168,138,108,80,178,168,98,138,185,90,138,118,98,138,108,150,78,87,138,128,128,98,138,145,128,128,158,148,128,78,215,198,58,150,100,105,128,108,148,98,150,125,115,205,108,88,128,148,138,118,118,138,128,178,128,128,128,118,98,128,128,128,128,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,165,165,128,128,128,128,100,178,78,128,198,128,128,128,208,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8115,"一時保存枠116",0,168,148,133,110,128,103,55,0,128,128,128,0,128,128,128,0,128,103,55,0,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,68,138,128,128,138,168,138,108,80,178,168,98,138,185,90,158,118,98,138,108,150,78,87,138,128,128,128,138,145,128,128,158,148,128,78,215,198,58,150,100,105,128,108,148,98,150,125,115,205,108,88,128,148,138,118,118,138,128,178,128,128,128,118,98,128,128,128,128,128,128,128,128,145,138,128,128,128,128,128,128,128,128,128,90,125,165,145,128,128,128,128,100,178,68,128,198,128,248,78,143,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8116,"一時保存枠117",0,150,135,125,110,35,15,5,0,110,70,80,0,110,70,80,0,74,40,10,0,78,38,0,0,124,60,10,0,128,128,128,0,25,10,0,100,135,60,0,128,0,0,0,0,93,108,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,98,190,48,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,20,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,195,148,128,128,128,128,128,128,128,128,128,88,175,155,155,128,128,128,128,80,128,58,128,138,128,128,128,205,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8117,"一時保存枠118",0,168,148,133,108,128,103,55,0,128,128,128,0,128,128,128,1,128,103,55,2,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,68,138,128,128,138,168,138,108,80,178,168,98,138,185,90,158,118,98,138,108,150,78,87,138,128,128,98,138,145,128,128,158,148,128,78,215,198,58,150,100,105,128,108,148,98,150,125,115,205,108,88,128,148,138,118,118,138,128,178,128,128,128,118,98,128,128,128,128,128,128,128,128,145,108,128,128,128,128,128,128,128,128,128,128,105,165,165,128,128,128,128,100,178,78,128,198,128,248,78,143,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8118,"一時保存枠119",0,168,148,133,108,128,103,55,0,128,128,128,0,128,128,128,1,128,103,55,2,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,58,158,128,128,138,148,138,108,80,178,158,118,138,185,90,158,118,98,138,108,150,78,87,118,178,128,98,138,145,108,128,158,148,128,78,215,198,58,150,100,105,128,108,148,98,150,125,115,195,108,88,128,148,138,118,118,138,128,178,128,128,128,118,98,128,128,128,128,128,128,128,128,145,108,128,128,128,128,128,128,128,128,128,128,105,165,165,128,128,128,128,100,178,78,128,198,128,248,78,143,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8119,"一時保存枠120",0,168,148,133,110,128,103,55,0,128,128,128,0,128,128,128,0,128,103,55,0,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,58,158,128,128,138,158,128,108,80,178,148,128,138,135,100,138,118,98,138,108,150,78,87,118,178,128,98,138,145,108,128,158,148,128,78,215,198,58,150,100,105,128,108,148,98,150,125,105,195,118,88,128,148,138,118,118,138,128,178,128,128,128,118,98,128,128,128,128,128,128,128,128,145,108,128,128,128,128,128,128,128,128,128,128,105,165,165,128,128,128,128,100,178,78,128,198,128,248,78,143,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8120,"一時保存枠121",0,168,148,133,110,128,103,55,0,128,128,128,0,128,128,128,0,128,103,55,0,128,128,128,0,128,103,55,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,58,158,128,128,138,158,128,108,80,178,148,128,138,135,100,138,118,98,138,108,150,78,87,118,178,128,98,138,145,108,128,158,188,128,78,215,198,58,150,100,105,128,108,148,98,150,125,105,195,118,88,128,148,138,118,118,138,128,138,128,128,128,118,98,128,128,128,128,128,128,128,128,145,108,128,128,128,128,128,128,128,128,128,128,105,165,165,128,128,128,128,100,178,78,128,198,128,248,78,143,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8121,"一時保存枠122",0,168,148,133,107,245,190,90,0,140,130,80,0,140,130,80,4,74,40,10,3,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,178,128,128,68,178,148,158,80,138,148,188,78,105,80,138,118,118,118,138,150,78,67,128,128,128,128,78,105,148,128,198,88,128,98,165,198,80,100,110,115,158,128,118,78,90,35,125,215,188,108,98,138,128,138,108,108,128,178,158,138,138,128,128,128,128,128,128,128,128,128,118,135,118,128,128,128,128,128,128,128,128,128,188,95,165,208,128,128,128,128,120,138,118,128,148,128,108,158,103,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8122,"一時保存枠123",0,168,148,133,110,245,190,90,0,140,130,80,0,140,130,80,0,74,40,10,0,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,178,128,128,68,178,148,158,80,138,128,188,78,105,80,138,118,118,138,138,150,78,67,108,128,128,108,78,85,148,128,198,88,128,98,165,198,80,100,110,115,158,128,118,78,90,35,145,215,168,108,98,158,128,138,108,108,128,178,158,138,138,128,128,128,128,128,128,128,128,128,118,135,118,128,128,128,128,128,128,128,128,128,188,95,165,208,128,128,128,128,120,138,118,128,148,128,108,158,103,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8123,"一時保存枠124",0,168,148,133,110,245,190,90,0,140,130,80,0,140,130,80,0,74,40,10,0,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,178,128,128,68,178,148,148,90,138,148,178,108,95,100,128,118,118,128,138,150,108,97,128,128,128,128,78,105,148,128,148,88,128,98,165,198,80,120,110,125,148,138,118,108,110,95,125,185,148,108,98,138,128,138,108,108,128,178,158,138,138,128,128,128,128,128,128,128,128,128,118,135,118,128,128,128,128,128,128,128,128,128,138,115,165,178,128,128,128,128,120,138,118,128,148,128,108,158,103,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8124,"一時保存枠125",0,168,148,133,107,0,0,0,0,140,130,80,0,140,130,80,4,0,0,0,0,78,38,0,0,0,0,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,178,128,128,68,178,148,148,90,138,148,178,108,95,100,128,118,118,128,138,150,108,97,128,128,128,128,78,105,148,128,158,138,128,98,165,198,80,120,110,125,148,138,118,108,110,95,125,185,148,108,98,138,128,138,108,108,128,178,158,138,138,128,128,128,128,128,128,128,128,128,118,135,118,128,128,128,128,128,128,128,128,128,138,115,165,178,128,128,128,128,120,138,118,128,148,128,108,158,103,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8125,"一時保存枠126",0,168,148,133,110,245,190,90,0,140,130,80,0,140,130,80,0,74,40,10,0,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,178,128,128,68,178,148,158,80,138,128,188,78,105,80,138,118,118,138,118,150,78,87,108,128,128,108,78,85,148,128,198,118,128,98,165,198,80,140,100,115,158,128,118,78,130,75,105,185,168,108,88,178,138,138,108,108,128,178,158,138,138,128,128,128,128,128,128,128,128,128,138,135,128,128,128,128,128,128,128,128,128,128,148,125,165,208,128,128,128,128,120,138,118,128,148,128,108,158,103,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8126,"一時保存枠127",0,160,145,135,103,140,110,40,0,160,100,80,0,160,100,80,5,130,110,40,1,88,58,8,0,130,110,40,0,128,128,128,0,20,20,20,180,100,0,40,128,128,178,68,158,133,158,128,128,128,158,128,178,50,208,148,108,188,138,138,168,138,128,158,208,128,228,158,128,128,128,128,138,145,128,128,128,198,128,118,118,158,138,108,130,115,138,98,88,128,88,158,55,168,188,58,128,128,128,128,128,108,128,128,128,128,198,128,128,128,128,128,128,128,128,128,108,155,128,128,128,128,128,128,128,128,128,128,148,88,105,148,128,128,128,128,118,178,98,128,158,128,138,98,173,95,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8127,"一時保存枠128",0,155,140,130,103,80,50,20,0,100,110,90,0,100,110,90,3,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,97,137,127,117,127,127,127,87,167,127,87,127,127,127,127,127,127,127,127,127,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,155,148,128,128,128,128,128,128,128,128,128,108,128,148,148,128,128,128,128,118,148,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8128,"一時保存枠129",0,160,145,135,103,140,110,40,0,160,100,80,0,160,100,80,5,130,110,40,1,88,58,8,0,130,110,40,0,128,128,128,0,20,20,20,180,100,0,40,128,128,178,68,158,133,158,128,128,128,158,128,178,50,208,148,108,188,138,138,168,138,128,158,168,128,228,158,128,128,128,128,138,145,148,128,128,198,128,118,118,158,118,108,130,115,138,98,88,128,88,158,55,168,188,58,128,128,128,128,128,108,128,128,128,128,198,128,128,128,128,128,128,128,128,128,108,155,128,128,128,128,128,128,128,128,128,128,148,88,105,148,128,128,128,128,118,178,98,128,158,128,138,98,173,95,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8129,"一時保存枠130",0,160,145,135,103,140,110,40,0,160,100,80,0,160,100,80,5,130,110,40,1,88,58,8,0,130,110,40,0,128,128,128,0,20,20,20,180,100,0,40,128,128,178,68,158,133,158,128,128,128,158,128,178,50,208,148,108,188,138,138,168,138,128,158,168,128,228,158,128,128,128,128,138,145,148,128,128,198,128,118,118,158,118,108,130,115,138,98,88,128,88,158,55,168,188,58,128,128,128,128,128,108,128,128,128,128,198,128,128,128,128,128,128,128,128,128,108,155,128,128,128,128,128,128,128,128,128,128,148,88,105,148,128,128,128,128,118,178,98,128,158,128,138,98,173,95,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8130,"一時保存枠131",0,138,118,103,108,214,160,80,0,110,70,80,0,110,70,80,3,74,40,10,0,148,98,38,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,63,158,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,68,130,88,107,128,128,128,128,138,145,128,128,128,198,128,118,165,148,98,0,60,105,128,48,158,118,68,238,145,215,78,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,128,128,128,128,128,128,128,128,128,98,108,158,148,128,128,128,128,118,168,108,128,138,128,228,108,198,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8131,"一時保存枠132",0,138,118,103,108,214,160,80,0,110,70,80,0,110,70,80,3,74,40,10,0,148,98,38,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,63,158,128,128,128,158,138,108,100,178,208,118,178,165,110,138,118,108,178,88,140,98,127,128,128,128,148,138,145,128,128,128,198,128,118,165,148,78,100,120,145,118,108,168,98,88,188,75,155,118,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,128,128,128,128,128,128,128,128,128,98,108,158,148,128,128,128,128,118,168,108,128,138,128,228,108,198,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8132,"一時保存枠133",0,138,118,103,108,214,160,80,0,110,70,80,0,110,70,80,3,74,40,10,0,148,98,38,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,63,158,128,128,98,158,158,138,120,178,208,118,178,165,110,138,118,118,168,68,140,98,127,128,128,128,148,158,105,118,128,138,128,128,118,165,148,98,100,120,145,118,108,168,98,88,188,75,175,118,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,128,128,128,128,128,128,128,128,128,98,108,158,148,128,128,128,128,118,168,108,128,138,128,228,108,198,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8133,"一時保存枠134",0,138,118,103,108,214,160,80,0,110,70,80,0,110,70,80,3,74,40,10,0,148,98,38,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,63,158,128,128,98,148,168,108,100,178,208,118,188,255,0,148,118,38,138,68,130,88,107,128,128,128,128,138,145,128,128,138,108,128,118,165,148,98,90,70,105,128,78,158,128,68,238,145,215,78,88,128,128,128,128,128,148,128,88,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,128,128,128,128,128,128,128,128,128,98,108,158,148,128,128,128,128,118,168,108,128,138,128,228,108,198,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8134,"一時保存枠135",0,178,158,143,108,150,90,70,0,160,100,80,0,160,100,80,4,60,20,0,4,88,58,8,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,160,235,128,208,138,208,133,128,128,128,128,128,128,48,90,208,148,108,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,135,128,128,128,128,128,128,128,128,128,128,118,108,235,168,128,128,128,128,118,178,88,128,188,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8135,"一時保存枠136",0,178,158,143,108,150,90,70,0,160,100,80,0,160,100,80,4,60,20,0,4,88,58,8,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,160,235,128,208,138,208,133,128,128,128,128,128,128,48,90,188,98,118,138,138,138,158,138,108,228,168,68,128,58,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,135,128,128,128,128,128,128,128,128,128,128,118,108,235,168,128,128,128,128,118,178,88,128,188,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8136,"一時保存枠137",0,178,158,143,108,150,90,70,0,160,100,80,0,160,100,80,4,60,20,0,4,88,58,8,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,160,235,128,208,138,208,133,128,128,128,128,128,128,48,90,208,148,108,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,135,128,128,128,128,128,128,128,128,128,128,118,108,235,168,128,128,128,128,118,178,88,128,188,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8137,"一時保存枠138",0,173,150,143,109,255,220,130,0,128,128,128,0,128,128,128,3,255,220,130,0,128,128,128,0,255,220,130,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,133,128,128,128,128,128,128,48,90,208,148,108,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,135,128,128,128,128,128,128,128,128,128,128,118,108,235,168,128,128,128,128,118,178,88,128,188,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8138,"一時保存枠139",0,178,158,143,109,255,220,130,0,128,128,128,0,128,128,128,3,255,220,130,0,128,128,128,0,255,220,130,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,133,128,128,128,128,128,128,48,90,208,148,108,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,135,68,128,128,128,128,128,128,128,128,128,208,158,255,255,128,128,128,128,78,228,88,128,148,128,128,125,123,75,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8139,"一時保存枠140",0,178,158,143,109,255,220,130,0,128,128,128,0,128,128,128,3,255,220,130,0,128,128,128,0,255,220,130,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,133,128,128,128,128,128,128,48,90,208,148,108,138,138,138,158,138,128,228,198,58,128,68,128,128,128,128,138,145,128,128,128,198,128,118,235,128,88,138,30,105,228,138,178,128,128,148,255,228,128,88,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,135,68,128,128,128,128,128,128,128,128,128,208,158,255,255,128,128,128,128,78,228,88,128,148,128,128,125,123,75,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8140,"一時保存枠141",0,160,150,140,109,210,160,80,0,128,128,128,0,128,128,128,3,110,70,0,0,128,128,128,0,110,70,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,188,198,128,198,128,98,188,128,128,128,128,108,28,128,178,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,128,188,38,93,125,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8141,"一時保存枠142",0,160,150,140,109,210,160,80,0,128,128,128,0,128,128,128,3,110,70,0,0,128,128,128,0,110,70,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,188,198,128,198,128,98,188,218,78,128,38,108,28,128,178,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,118,108,128,128,128,128,128,128,128,128,128,158,158,255,158,128,128,128,128,128,128,128,128,118,128,188,38,93,125,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8142,"一時保存枠143",0,160,150,140,109,210,160,80,0,128,128,128,0,128,128,128,3,110,70,0,0,128,128,128,0,110,70,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,188,198,128,198,128,98,188,218,78,128,38,108,28,128,178,128,128,128,128,128,128,128,128,128,128,128,128,78,128,128,128,198,128,128,128,198,178,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,118,108,128,128,128,128,128,128,128,128,128,158,158,255,158,128,128,128,128,68,128,128,128,118,128,188,38,93,125,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8143,"一時保存枠144",0,160,150,140,109,210,160,80,0,128,128,128,0,128,128,128,3,110,70,0,0,128,128,128,0,110,70,0,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,188,198,128,198,128,98,188,218,78,128,38,108,28,128,178,128,128,128,128,128,128,128,128,128,128,128,128,78,128,128,128,198,128,128,128,198,178,128,88,88,158,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,118,108,128,128,128,128,128,128,128,128,128,158,158,255,158,128,128,128,128,68,128,128,128,118,128,188,38,93,125,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8144,"一時保存枠145",0,160,150,140,109,240,190,100,0,128,128,128,0,128,128,128,3,110,70,0,0,128,128,128,0,110,70,0,0,128,128,128,1,24,20,10,140,140,0,20,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,188,198,128,198,128,98,188,218,78,128,38,108,28,128,178,128,128,128,128,128,128,128,128,128,128,128,128,78,128,128,128,198,128,128,128,198,178,128,88,88,158,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,178,118,108,128,128,128,128,128,128,128,128,128,158,158,255,158,128,128,128,128,68,128,128,128,138,128,188,38,93,125,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8145,"一時保存枠146",2,160,150,140,102,192,192,192,1,255,255,255,1,255,255,255,7,192,192,192,1,255,255,255,0,192,192,192,0,128,128,128,0,20,20,20,180,100,0,40,0,255,0,255,0,128,128,128,128,138,118,138,138,118,138,118,138,158,58,168,100,138,38,148,88,208,158,0,78,0,128,138,18,138,118,128,138,118,128,138,118,0,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,48,118,68,138,138,118,138,118,118,138,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,118,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8146,"一時保存枠147",2,160,150,140,102,192,192,192,8,255,255,255,8,255,255,255,7,192,192,192,1,255,255,255,0,192,192,192,0,128,128,128,1,40,40,40,140,100,100,60,0,255,0,255,0,128,128,128,128,138,118,138,138,118,138,118,138,158,58,168,100,138,38,148,88,208,158,0,78,0,128,138,18,138,118,128,138,118,128,138,118,0,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,48,118,68,138,138,118,138,118,118,138,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,118,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
