ID,Description,logicId,battleGoalID,nearDist,midDist,farDist,outDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_ToFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,ear_angX,ear_angY,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge:1,enableNaviFlg_LargeSpace:1,enableNaviFlg_Ladder:1,enableNaviFlg_Hole:1,enableNaviFlg_Door:1,enableNaviFlg_InSideWall:1,enableNaviFlg_Edge_Ordinary:1,eyeDist_forDark,battleStartDist_forDark,eyeDist_forPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,target_ArriveDist,point_ArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,goalID_ToInterest,changeStateAction_ToInterest,changeStateAction_ToNormal
230011,"SP　王の悪霊　下級の王　剣オーブ 古城　城壁　狙撃用",10000,230010,2.0,4.0,10.0,35.0,5.0,0,3000,0,0,0,35,10,0,0,75,50,6,5,10,20,150,150,35,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,35,35,35,35,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
230020,"SP　王の悪霊　下級の王　剣盾",10000,230020,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
230021,"SP　王の悪霊　下級の王　剣盾　古城　専守10m",10000,230020,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,15,8,10,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
230030,"SP　王の悪霊　下級の王　剣のみ",10000,230030,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
230031,"SP　王の悪霊　下級の王　剣のみ　古城　城壁　汎用",10000,230030,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,10,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,8,8,6,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
230032,"SP　王の悪霊　下級の王　剣のみ　古城　書庫専用",10000,230030,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,25,25,180,90,180,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,1,8,8,6,6,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
231000,"SP　王の悪霊　青衣の王",10000,231000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,0,1,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
231060,"SP　王の悪霊　青衣の王　古城用　書庫２階",10000,231000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,28,6,0,0,75,50,6,5,10,20,150,150,18,0,0,100,25,70,44,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,15,12,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
232000,"SP　王の死神",10000,232000,2.0,4.0,10.0,20.0,0.0,0,3000,0,0,0,40,10,0,100,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,2,100,3,0,0,0
232100,"SP　王の死神の剣",10000,232100,2.0,4.0,10.0,20.0,0.0,0,3000,0,0,0,40,10,0,100,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
233000,"SP　王の召使い（剣）",10000,233000,3.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,20,70,80,90,180,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,1,0,1,10,8,8,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
233001,"SP　王の召使い（剣）　古城_城壁_徘徊_専用",10000,233000,3.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,8,2,0,0,75,50,6,5,10,20,150,150,10,0,0,100,20,25,25,90,180,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,1,0,1,8,8,8,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
233002,"SP　王の召使い（剣）　古城_書庫2F_汎用",10000,233000,3.0,5.0,10.0,10.0,5.0,0,3000,0,0,0,10,10,0,0,75,50,6,5,10,20,150,150,6,0,0,100,20,70,80,90,180,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,1,0,1,10,6,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
233010,"SP　王の召使い（杖のみ）",10000,233010,3.0,10.0,20.0,28.0,5.0,0,3000,0,0,0,36,10,0,0,75,50,6,5,10,20,150,150,40,0,0,100,100,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,20,8,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233011,"SP　王の召使い（杖のみ）　古城_杖殴りのみ_汎用",10000,233010,3.0,5.0,8.0,10.0,5.0,0,3000,0,0,0,12,5,0,0,75,50,6,5,10,20,150,150,10,0,0,100,100,30,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,8,8,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233012,"SP　王の召使い（杖のみ）　古城_書庫_汎用",10000,233010,3.0,10.0,16.0,16.0,5.0,0,3000,0,0,0,20,1,0,0,75,50,6,5,10,20,150,150,20,0,0,100,100,25,20,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,20,20,20,20,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233013,"SP　王の召使い（杖のみ）　古城_城壁_狙撃用",10000,233010,10.0,20.0,30.0,30.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,100,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,20,20,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233020,"SP　王の召使い（杖＋燭台）",10000,233010,3.0,10.0,20.0,40.0,5.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,40,0,0,100,100,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,20,8,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233021,"SP　王の召使い（杖＋燭台）　古城_書庫2F_狙撃用",10000,233010,3.0,10.0,16.0,16.0,5.0,0,3000,0,0,0,20,1,0,0,75,50,6,5,10,20,150,150,20,0,0,100,100,25,25,90,180,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,20,20,20,20,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
233022,"SP　王の召使い（杖＋燭台）　古城_書庫1F_狙撃用",10000,233010,3.0,10.0,25.0,25.0,5.0,0,3000,0,0,0,40,1,0,0,75,50,6,5,10,20,150,150,25,0,0,100,100,12,30,90,180,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,40,25,40,25,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,3,0,0,0
240000,"故郷　捨て子の巨人",10000,240000,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,40,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20,20,13,13,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240010,"故郷　捨て子の巨人 投擲　視界40m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20,10,13,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240011,"故郷　捨て子の巨人 投擲　視界50m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,50,10,0,0,75,50,6,5,10,20,150,150,50,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,25,25,17,17,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240098,"故郷　捨て子の巨人_起きそう_13m",109000,109000,4.0,8.0,15.0,30.0,5.0,0,3000,0,0,0,13,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,7,0,5,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
240099,"故郷　捨て子の巨人_寝ている",109000,109000,4.0,8.0,15.0,30.0,5.0,0,3000,0,0,0,0,400,6,0,75,50,6,5,10,20,150,150,0,0,0,100,25,0,0,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
240600,"トラップロード　捨て子の巨人",10000,240000,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,15,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20,8,13,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240610,"トラップロード　捨て子の巨人 投擲　視界48m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,48,10,0,0,75,50,6,5,10,20,150,150,48,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,24,24,16,16,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240611,"トラップロード　捨て子の巨人 投擲　視界40m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,40,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20,20,13,13,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240612,"トラップロード　捨て子の巨人 投擲　視界47m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,47,10,0,0,75,50,6,5,10,20,150,150,47,0,0,100,100,30,50,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,24,24,16,16,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240613,"トラップロード　捨て子の巨人 投擲　視界60m",10000,240010,3.0,5.0,10.0,40.0,0.0,0,3000,0,0,0,60,10,0,0,75,50,6,5,10,20,150,150,60,0,0,100,100,60,90,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,30,30,20,20,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
240698,"トラップロード　捨て子の巨人_起きそう_13m",109000,109000,4.0,8.0,15.0,30.0,5.0,0,3000,0,0,0,13,10,6,1,75,50,6,5,10,20,150,60,0,0,0,100,25,45,75,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,7,0,5,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
240699,"トラップロード　捨て子の巨人_寝ている",109000,109000,4.0,8.0,15.0,30.0,5.0,0,3000,0,0,0,0,400,6,0,75,50,6,5,10,20,150,150,0,0,0,100,25,0,0,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
250000,"SP　月からの使者",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250040,"聖堂街B　月からの使者_元NPC",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,5,0,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,30,10,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,5,10,5,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250060,"月からの使者　聖堂街C　ボス",10000,250010,2.0,4.0,10.0,30.0,0.0,0,3000,0,0,0,40,10,0,100,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
250061,"月からの使者　聖堂街C　ボス戦用ザコ",10000,250010,2.0,4.0,10.0,30.0,0.0,0,3000,0,0,0,40,10,0,100,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,0,1,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
250065,"月からの使者  聖堂街C　通常敵",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,40,10,0,100,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20,10,13,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250070,"森　月からの使者 ",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250080,"月からの使者_触手なし（触手Lv0状態固定）　ダンジョン用",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,12,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,30,45,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10,5,5,3,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
250081,"月からの使者_触手あり（触手Lv3状態固定）　ダンジョン用",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,25,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,25,45,45,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20,15,10,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
250090,"大学 月からの使者",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,30,45,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10,5,5,3,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250100,"SP  月からの使者（触手のみ）",250100,250100,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,9999,9999,9999,9999,9999,9999,150,150,20,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250170,"森  月からの使者（触手のみ）　触手レベル直接指定",10000,250170,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,9999,9999,9999,9999,9999,9999,150,150,20,0,0,100,0,30,45,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250180,"月からの使者の触手（伸縮しない）　ダンジョン用",10000,250170,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,12,10,0,0,9999,9999,9999,9999,9999,9999,150,150,20,0,0,100,0,30,45,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
250190,"大学  月からの使者の触手",10000,250170,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,9999,9999,9999,9999,9999,9999,150,150,20,0,0,100,0,30,45,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
250270,"森/聖B接続　月からの使者 ",250000,250000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
251000,"SP　月の落とし子",10000,251000,1.5,3.5,10.0,30.0,5.0,0,3000,0,0,0,100,10,0,0,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,50,60,25,40,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
251001,"SP　月の落とし子（特殊待機用）",10000,251000,1.5,3.5,10.0,30.0,5.0,0,3000,0,0,0,0,0,0,0,9999,9998,9999,5,10,20,150,150,100,0,0,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,60,0,40,0.0,0.0,0,0,1.0,1.0,0,0,0,2,0,2,100,0,0,0,0
251090,"月の落とし子【BOSS】　ダンジョン",10000,251000,1.5,3.5,10.0,30.0,0.0,0,3000,0,0,0,40,10,0,100,9999,9999,9999,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,0,100,3,0,0,0
251100,"SP　月の落とし子　生贄の街用",10000,251100,1.5,3.5,10.0,30.0,5.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,100,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,20,60,13,40,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,2,100,3,0,0,0
252000,"聖堂街C　月の幼生",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,10,8,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
252001,"聖堂街C　月の幼生 パス移動しない",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,1,10,8,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
252002,"聖堂街C　月の幼生 PC無視",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,0,0,0,100,25,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,8,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
252024,"聖堂街_B　月の幼生",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,10,8,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
252070,"SP　月の幼生 聖堂街用 音に反応しない",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,10,12,7,10,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
252080,"月の幼生　ダンジョン用",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,10,6,0,0,9,6,2,5,10,20,150,150,20,0,0,100,25,45,60,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,10,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,101,1,0,0,0
252081,"月の幼生　ダンジョン用　狂気",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,10,6,0,0,50,30,6,5,10,20,150,150,20,0,0,100,25,45,60,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,10,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,101,1,0,0,0
252100,"月の幼生小　娼婦用",10000,252000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,10,0,0,100,25,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,8,7,5,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
253000,"星の花　ダンジョン用",10000,253000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,4,101,0,0,0,0
253010,"星の花(上体地面)　ダンジョン用",10000,253000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,4,101,0,0,0,0
253020,"星の花(上体天井)　ダンジョン用",10000,253000,2.0,5.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,4,101,0,0,0,0
253200,"大学　星の花",10000,253000,5.0,10.0,20.0,40.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,50,30,45,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,15,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
253201,"大学　星の花_納骨堂専用",10000,253000,5.0,10.0,20.0,40.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,50,30,45,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,15,8,10,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
253210,"大学　星の花（花だけ出している）",10000,11000,5.0,10.0,20.0,40.0,5.0,0,3000,0,0,0,0,10,0,0,75,50,6,5,10,20,5,5,15,0,0,100,50,30,45,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0,5,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
254000,"故郷　這い寄るもの（小）",10000,254000,1.5,3.5,10.0,20.0,5.0,0,3000,0,-1,0,30,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,20,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,15,10,10,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
255000,"故郷　這い寄るもの（大）　近距離型",10000,255000,1.5,3.5,10.0,20.0,5.0,0,3000,0,-1,0,30,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,20,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,15,10,10,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
255010,"故郷　這い寄るもの（大）　遠距離魔法型",10000,255000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,50,10,0,0,70,50,6,5,10,20,150,150,50,0,0,100,33,70,70,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20,24,13,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
256000,"故郷　なりそこないメッセンジャー（ほおずき）",10000,256000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,25,0,0,100,25,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,20,12,13,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
256100,"故郷　なりそこないメッセンジャー_弾丸発射用ダミーキャラ",10000,256100,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,40,10,0,0,9999,9999,9999,5,10,20,150,150,25,0,0,100,25,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,20,12,13,8,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
