ID,Description,speffectId,categoryId,effectRank,rankMin,rankMax,disposalPrice,gemIconIdOffset,sortId:14,sortCategory:2,gemNameIdOffset,speffectId_forAtk
67513,攻撃力【物理】倍率+ cost5 rank13,26513,167500,13,0,100,650,3,77,0,1603,-1
67514,攻撃力【物理】倍率+ cost5 rank14,26514,167500,14,0,100,700,4,83,0,1604,-1
67515,攻撃力【物理】倍率+ cost5 rank15,26515,167500,15,0,100,750,4,89,0,1604,-1
67516,攻撃力【物理】倍率+ cost5 rank16,26516,167500,16,0,100,800,4,95,0,1604,-1
67517,攻撃力【物理】倍率+ cost5 rank17,26517,167500,17,0,100,850,5,101,0,1605,-1
67518,攻撃力【物理】倍率+ cost5 rank18,26518,167500,18,0,100,900,5,107,0,1605,-1
67519,攻撃力【物理】倍率+ cost5 rank19,26519,167500,19,0,100,950,5,113,0,1605,-1
67520,攻撃力【物理】倍率+ cost5 rank20,26520,167500,20,0,100,1000,6,119,0,1606,-1
67601,攻撃力【物理】倍率+ cost6 rank1,26601,167600,1,0,100,60,0,6,0,1600,-1
67602,攻撃力【物理】倍率+ cost6 rank2,26602,167600,2,0,100,120,0,12,0,1600,-1
67603,攻撃力【物理】倍率+ cost6 rank3,26603,167600,3,0,100,180,0,18,0,1600,-1
67604,攻撃力【物理】倍率+ cost6 rank4,26604,167600,4,0,100,240,0,24,0,1600,-1
67605,攻撃力【物理】倍率+ cost6 rank5,26605,167600,5,0,100,300,1,30,0,1601,-1
67606,攻撃力【物理】倍率+ cost6 rank6,26606,167600,6,0,100,360,1,36,0,1601,-1
67607,攻撃力【物理】倍率+ cost6 rank7,26607,167600,7,0,100,420,1,42,0,1601,-1
67608,攻撃力【物理】倍率+ cost6 rank8,26608,167600,8,0,100,480,2,48,0,1602,-1
67609,攻撃力【物理】倍率+ cost6 rank9,26609,167600,9,0,100,540,2,54,0,1602,-1
67610,攻撃力【物理】倍率+ cost6 rank10,26610,167600,10,0,100,600,2,60,0,1602,-1
67611,攻撃力【物理】倍率+ cost6 rank11,26611,167600,11,0,100,660,3,66,0,1603,-1
67612,攻撃力【物理】倍率+ cost6 rank12,26612,167600,12,0,100,720,3,72,0,1603,-1
67613,攻撃力【物理】倍率+ cost6 rank13,26613,167600,13,0,100,780,3,78,0,1603,-1
67614,攻撃力【物理】倍率+ cost6 rank14,26614,167600,14,0,100,840,4,84,0,1604,-1
67615,攻撃力【物理】倍率+ cost6 rank15,26615,167600,15,0,100,900,4,90,0,1604,-1
67616,攻撃力【物理】倍率+ cost6 rank16,26616,167600,16,0,100,960,4,96,0,1604,-1
67617,攻撃力【物理】倍率+ cost6 rank17,26617,167600,17,0,100,1020,5,102,0,1605,-1
67618,攻撃力【物理】倍率+ cost6 rank18,26618,167600,18,0,100,1080,5,108,0,1605,-1
67619,攻撃力【物理】倍率+ cost6 rank19,26619,167600,19,0,100,1140,5,114,0,1605,-1
67620,攻撃力【物理】倍率+ cost6 rank20,26620,167600,20,0,100,1200,6,120,0,1606,-1
68101,攻撃力補正【筋力】固定値+ cost1 rank1,29101,199100,1,0,100,10,0,3801,0,1900,-1
68102,攻撃力補正【筋力】固定値+ cost1 rank2,29102,199100,2,0,100,20,0,3807,0,1900,-1
68103,攻撃力補正【筋力】固定値+ cost1 rank3,29103,199100,3,0,100,30,0,3813,0,1900,-1
68104,攻撃力補正【筋力】固定値+ cost1 rank4,29104,199100,4,0,100,40,0,3819,0,1900,-1
68105,攻撃力補正【筋力】固定値+ cost1 rank5,29105,199100,5,0,100,50,1,3825,0,1901,-1
68106,攻撃力補正【筋力】固定値+ cost1 rank6,29106,199100,6,0,100,60,1,3831,0,1901,-1
68107,攻撃力補正【筋力】固定値+ cost1 rank7,29107,199100,7,0,100,70,1,3837,0,1901,-1
68108,攻撃力補正【筋力】固定値+ cost1 rank8,29108,199100,8,0,100,80,2,3843,0,1902,-1
68109,攻撃力補正【筋力】固定値+ cost1 rank9,29109,199100,9,0,100,90,2,3849,0,1902,-1
68110,攻撃力補正【筋力】固定値+ cost1 rank10,29110,199100,10,0,100,100,2,3855,0,1902,-1
68111,攻撃力補正【筋力】固定値+ cost1 rank11,29111,199100,11,0,100,110,3,3861,0,1903,-1
68112,攻撃力補正【筋力】固定値+ cost1 rank12,29112,199100,12,0,100,120,3,3867,0,1903,-1
68113,攻撃力補正【筋力】固定値+ cost1 rank13,29113,199100,13,0,100,130,3,3873,0,1903,-1
68114,攻撃力補正【筋力】固定値+ cost1 rank14,29114,199100,14,0,100,140,4,3879,0,1904,-1
68115,攻撃力補正【筋力】固定値+ cost1 rank15,29115,199100,15,0,100,150,4,3885,0,1904,-1
68116,攻撃力補正【筋力】固定値+ cost1 rank16,29116,199100,16,0,100,160,4,3891,0,1904,-1
68117,攻撃力補正【筋力】固定値+ cost1 rank17,29117,199100,17,0,100,170,5,3897,0,1905,-1
68118,攻撃力補正【筋力】固定値+ cost1 rank18,29118,199100,18,0,100,180,5,3903,0,1905,-1
68119,攻撃力補正【筋力】固定値+ cost1 rank19,29119,199100,19,0,100,190,5,3909,0,1905,-1
68120,攻撃力補正【筋力】固定値+ cost1 rank20,29120,199100,20,0,100,200,6,3915,0,1906,-1
68201,攻撃力補正【筋力】固定値+ cost2 rank1,29201,199200,1,0,100,20,0,3802,0,1900,-1
68202,攻撃力補正【筋力】固定値+ cost2 rank2,29202,199200,2,0,100,40,0,3808,0,1900,-1
68203,攻撃力補正【筋力】固定値+ cost2 rank3,29203,199200,3,0,100,60,0,3814,0,1900,-1
68204,攻撃力補正【筋力】固定値+ cost2 rank4,29204,199200,4,0,100,80,0,3820,0,1900,-1
68205,攻撃力補正【筋力】固定値+ cost2 rank5,29205,199200,5,0,100,100,1,3826,0,1901,-1
68206,攻撃力補正【筋力】固定値+ cost2 rank6,29206,199200,6,0,100,120,1,3832,0,1901,-1
68207,攻撃力補正【筋力】固定値+ cost2 rank7,29207,199200,7,0,100,140,1,3838,0,1901,-1
68208,攻撃力補正【筋力】固定値+ cost2 rank8,29208,199200,8,0,100,160,2,3844,0,1902,-1
68209,攻撃力補正【筋力】固定値+ cost2 rank9,29209,199200,9,0,100,180,2,3850,0,1902,-1
68210,攻撃力補正【筋力】固定値+ cost2 rank10,29210,199200,10,0,100,200,2,3856,0,1902,-1
68211,攻撃力補正【筋力】固定値+ cost2 rank11,29211,199200,11,0,100,220,3,3862,0,1903,-1
68212,攻撃力補正【筋力】固定値+ cost2 rank12,29212,199200,12,0,100,240,3,3868,0,1903,-1
68213,攻撃力補正【筋力】固定値+ cost2 rank13,29213,199200,13,0,100,260,3,3874,0,1903,-1
68214,攻撃力補正【筋力】固定値+ cost2 rank14,29214,199200,14,0,100,280,4,3880,0,1904,-1
68215,攻撃力補正【筋力】固定値+ cost2 rank15,29215,199200,15,0,100,300,4,3886,0,1904,-1
68216,攻撃力補正【筋力】固定値+ cost2 rank16,29216,199200,16,0,100,320,4,3892,0,1904,-1
68217,攻撃力補正【筋力】固定値+ cost2 rank17,29217,199200,17,0,100,340,5,3898,0,1905,-1
68218,攻撃力補正【筋力】固定値+ cost2 rank18,29218,199200,18,0,100,360,5,3904,0,1905,-1
68219,攻撃力補正【筋力】固定値+ cost2 rank19,29219,199200,19,0,100,380,5,3910,0,1905,-1
68220,攻撃力補正【筋力】固定値+ cost2 rank20,29220,199200,20,0,100,400,6,3916,0,1906,-1
68301,攻撃力補正【筋力】固定値+ cost3 rank1,29301,199300,1,0,100,30,0,3803,0,1900,-1
68302,攻撃力補正【筋力】固定値+ cost3 rank2,29302,199300,2,0,100,60,0,3809,0,1900,-1
68303,攻撃力補正【筋力】固定値+ cost3 rank3,29303,199300,3,0,100,90,0,3815,0,1900,-1
68304,攻撃力補正【筋力】固定値+ cost3 rank4,29304,199300,4,0,100,120,0,3821,0,1900,-1
68305,攻撃力補正【筋力】固定値+ cost3 rank5,29305,199300,5,0,100,150,1,3827,0,1901,-1
68306,攻撃力補正【筋力】固定値+ cost3 rank6,29306,199300,6,0,100,180,1,3833,0,1901,-1
68307,攻撃力補正【筋力】固定値+ cost3 rank7,29307,199300,7,0,100,210,1,3839,0,1901,-1
68308,攻撃力補正【筋力】固定値+ cost3 rank8,29308,199300,8,0,100,240,2,3845,0,1902,-1
68309,攻撃力補正【筋力】固定値+ cost3 rank9,29309,199300,9,0,100,270,2,3851,0,1902,-1
68310,攻撃力補正【筋力】固定値+ cost3 rank10,29310,199300,10,0,100,300,2,3857,0,1902,-1
68311,攻撃力補正【筋力】固定値+ cost3 rank11,29311,199300,11,0,100,330,3,3863,0,1903,-1
68312,攻撃力補正【筋力】固定値+ cost3 rank12,29312,199300,12,0,100,360,3,3869,0,1903,-1
68313,攻撃力補正【筋力】固定値+ cost3 rank13,29313,199300,13,0,100,390,3,3875,0,1903,-1
68314,攻撃力補正【筋力】固定値+ cost3 rank14,29314,199300,14,0,100,420,4,3881,0,1904,-1
68315,攻撃力補正【筋力】固定値+ cost3 rank15,29315,199300,15,0,100,450,4,3887,0,1904,-1
68316,攻撃力補正【筋力】固定値+ cost3 rank16,29316,199300,16,0,100,480,4,3893,0,1904,-1
68317,攻撃力補正【筋力】固定値+ cost3 rank17,29317,199300,17,0,100,510,5,3899,0,1905,-1
68318,攻撃力補正【筋力】固定値+ cost3 rank18,29318,199300,18,0,100,540,5,3905,0,1905,-1
68319,攻撃力補正【筋力】固定値+ cost3 rank19,29319,199300,19,0,100,570,5,3911,0,1905,-1
68320,攻撃力補正【筋力】固定値+ cost3 rank20,29320,199300,20,0,100,600,6,3917,0,1906,-1
68401,攻撃力補正【筋力】固定値+ cost4 rank1,29401,199400,1,0,100,40,0,3804,0,1900,-1
68402,攻撃力補正【筋力】固定値+ cost4 rank2,29402,199400,2,0,100,80,0,3810,0,1900,-1
68403,攻撃力補正【筋力】固定値+ cost4 rank3,29403,199400,3,0,100,120,0,3816,0,1900,-1
68404,攻撃力補正【筋力】固定値+ cost4 rank4,29404,199400,4,0,100,160,0,3822,0,1900,-1
68405,攻撃力補正【筋力】固定値+ cost4 rank5,29405,199400,5,0,100,200,1,3828,0,1901,-1
68406,攻撃力補正【筋力】固定値+ cost4 rank6,29406,199400,6,0,100,240,1,3834,0,1901,-1
68407,攻撃力補正【筋力】固定値+ cost4 rank7,29407,199400,7,0,100,280,1,3840,0,1901,-1
68408,攻撃力補正【筋力】固定値+ cost4 rank8,29408,199400,8,0,100,320,2,3846,0,1902,-1
68409,攻撃力補正【筋力】固定値+ cost4 rank9,29409,199400,9,0,100,360,2,3852,0,1902,-1
68410,攻撃力補正【筋力】固定値+ cost4 rank10,29410,199400,10,0,100,400,2,3858,0,1902,-1
68411,攻撃力補正【筋力】固定値+ cost4 rank11,29411,199400,11,0,100,440,3,3864,0,1903,-1
68412,攻撃力補正【筋力】固定値+ cost4 rank12,29412,199400,12,0,100,480,3,3870,0,1903,-1
68413,攻撃力補正【筋力】固定値+ cost4 rank13,29413,199400,13,0,100,520,3,3876,0,1903,-1
68414,攻撃力補正【筋力】固定値+ cost4 rank14,29414,199400,14,0,100,560,4,3882,0,1904,-1
68415,攻撃力補正【筋力】固定値+ cost4 rank15,29415,199400,15,0,100,600,4,3888,0,1904,-1
68416,攻撃力補正【筋力】固定値+ cost4 rank16,29416,199400,16,0,100,640,4,3894,0,1904,-1
68417,攻撃力補正【筋力】固定値+ cost4 rank17,29417,199400,17,0,100,680,5,3900,0,1905,-1
68418,攻撃力補正【筋力】固定値+ cost4 rank18,29418,199400,18,0,100,720,5,3906,0,1905,-1
68419,攻撃力補正【筋力】固定値+ cost4 rank19,29419,199400,19,0,100,760,5,3912,0,1905,-1
68420,攻撃力補正【筋力】固定値+ cost4 rank20,29420,199400,20,0,100,800,6,3918,0,1906,-1
68501,攻撃力補正【筋力】固定値+ cost5 rank1,29501,199500,1,0,100,50,0,3805,0,1900,-1
68502,攻撃力補正【筋力】固定値+ cost5 rank2,29502,199500,2,0,100,100,0,3811,0,1900,-1
68503,攻撃力補正【筋力】固定値+ cost5 rank3,29503,199500,3,0,100,150,0,3817,0,1900,-1
68504,攻撃力補正【筋力】固定値+ cost5 rank4,29504,199500,4,0,100,200,0,3823,0,1900,-1
68505,攻撃力補正【筋力】固定値+ cost5 rank5,29505,199500,5,0,100,250,1,3829,0,1901,-1
68506,攻撃力補正【筋力】固定値+ cost5 rank6,29506,199500,6,0,100,300,1,3835,0,1901,-1
68507,攻撃力補正【筋力】固定値+ cost5 rank7,29507,199500,7,0,100,350,1,3841,0,1901,-1
68508,攻撃力補正【筋力】固定値+ cost5 rank8,29508,199500,8,0,100,400,2,3847,0,1902,-1
68509,攻撃力補正【筋力】固定値+ cost5 rank9,29509,199500,9,0,100,450,2,3853,0,1902,-1
68510,攻撃力補正【筋力】固定値+ cost5 rank10,29510,199500,10,0,100,500,2,3859,0,1902,-1
68511,攻撃力補正【筋力】固定値+ cost5 rank11,29511,199500,11,0,100,550,3,3865,0,1903,-1
68512,攻撃力補正【筋力】固定値+ cost5 rank12,29512,199500,12,0,100,600,3,3871,0,1903,-1
68513,攻撃力補正【筋力】固定値+ cost5 rank13,29513,199500,13,0,100,650,3,3877,0,1903,-1
68514,攻撃力補正【筋力】固定値+ cost5 rank14,29514,199500,14,0,100,700,4,3883,0,1904,-1
68515,攻撃力補正【筋力】固定値+ cost5 rank15,29515,199500,15,0,100,750,4,3889,0,1904,-1
68516,攻撃力補正【筋力】固定値+ cost5 rank16,29516,199500,16,0,100,800,4,3895,0,1904,-1
68517,攻撃力補正【筋力】固定値+ cost5 rank17,29517,199500,17,0,100,850,5,3901,0,1905,-1
68518,攻撃力補正【筋力】固定値+ cost5 rank18,29518,199500,18,0,100,900,5,3907,0,1905,-1
68519,攻撃力補正【筋力】固定値+ cost5 rank19,29519,199500,19,0,100,950,5,3913,0,1905,-1
68520,攻撃力補正【筋力】固定値+ cost5 rank20,29520,199500,20,0,100,1000,6,3919,0,1906,-1
68601,攻撃力補正【筋力】固定値+ cost6 rank1,29601,199600,1,0,100,60,0,3806,0,1900,-1
68602,攻撃力補正【筋力】固定値+ cost6 rank2,29602,199600,2,0,100,120,0,3812,0,1900,-1
68603,攻撃力補正【筋力】固定値+ cost6 rank3,29603,199600,3,0,100,180,0,3818,0,1900,-1
68604,攻撃力補正【筋力】固定値+ cost6 rank4,29604,199600,4,0,100,240,0,3824,0,1900,-1
68605,攻撃力補正【筋力】固定値+ cost6 rank5,29605,199600,5,0,100,300,1,3830,0,1901,-1
68606,攻撃力補正【筋力】固定値+ cost6 rank6,29606,199600,6,0,100,360,1,3836,0,1901,-1
68607,攻撃力補正【筋力】固定値+ cost6 rank7,29607,199600,7,0,100,420,1,3842,0,1901,-1
68608,攻撃力補正【筋力】固定値+ cost6 rank8,29608,199600,8,0,100,480,2,3848,0,1902,-1
68609,攻撃力補正【筋力】固定値+ cost6 rank9,29609,199600,9,0,100,540,2,3854,0,1902,-1
68610,攻撃力補正【筋力】固定値+ cost6 rank10,29610,199600,10,0,100,600,2,3860,0,1902,-1
68611,攻撃力補正【筋力】固定値+ cost6 rank11,29611,199600,11,0,100,660,3,3866,0,1903,-1
68612,攻撃力補正【筋力】固定値+ cost6 rank12,29612,199600,12,0,100,720,3,3872,0,1903,-1
68613,攻撃力補正【筋力】固定値+ cost6 rank13,29613,199600,13,0,100,780,3,3878,0,1903,-1
68614,攻撃力補正【筋力】固定値+ cost6 rank14,29614,199600,14,0,100,840,4,3884,0,1904,-1
68615,攻撃力補正【筋力】固定値+ cost6 rank15,29615,199600,15,0,100,900,4,3890,0,1904,-1
68616,攻撃力補正【筋力】固定値+ cost6 rank16,29616,199600,16,0,100,960,4,3896,0,1904,-1
68617,攻撃力補正【筋力】固定値+ cost6 rank17,29617,199600,17,0,100,1020,5,3902,0,1905,-1
68618,攻撃力補正【筋力】固定値+ cost6 rank18,29618,199600,18,0,100,1080,5,3908,0,1905,-1
68619,攻撃力補正【筋力】固定値+ cost6 rank19,29619,199600,19,0,100,1140,5,3914,0,1905,-1
68620,攻撃力補正【筋力】固定値+ cost6 rank20,29620,199600,20,0,100,1200,6,3920,0,1906,-1
69101,攻撃力補正【技量】固定値+ cost1 rank1,30101,209100,1,0,100,10,0,4001,0,2000,-1
69102,攻撃力補正【技量】固定値+ cost1 rank2,30102,209100,2,0,100,20,0,4007,0,2000,-1
69103,攻撃力補正【技量】固定値+ cost1 rank3,30103,209100,3,0,100,30,0,4013,0,2000,-1
69104,攻撃力補正【技量】固定値+ cost1 rank4,30104,209100,4,0,100,40,0,4019,0,2000,-1
69105,攻撃力補正【技量】固定値+ cost1 rank5,30105,209100,5,0,100,50,1,4025,0,2001,-1
69106,攻撃力補正【技量】固定値+ cost1 rank6,30106,209100,6,0,100,60,1,4031,0,2001,-1
69107,攻撃力補正【技量】固定値+ cost1 rank7,30107,209100,7,0,100,70,1,4037,0,2001,-1
69108,攻撃力補正【技量】固定値+ cost1 rank8,30108,209100,8,0,100,80,2,4043,0,2002,-1
69109,攻撃力補正【技量】固定値+ cost1 rank9,30109,209100,9,0,100,90,2,4049,0,2002,-1
69110,攻撃力補正【技量】固定値+ cost1 rank10,30110,209100,10,0,100,100,2,4055,0,2002,-1
69111,攻撃力補正【技量】固定値+ cost1 rank11,30111,209100,11,0,100,110,3,4061,0,2003,-1
69112,攻撃力補正【技量】固定値+ cost1 rank12,30112,209100,12,0,100,120,3,4067,0,2003,-1
69113,攻撃力補正【技量】固定値+ cost1 rank13,30113,209100,13,0,100,130,3,4073,0,2003,-1
69114,攻撃力補正【技量】固定値+ cost1 rank14,30114,209100,14,0,100,140,4,4079,0,2004,-1
69115,攻撃力補正【技量】固定値+ cost1 rank15,30115,209100,15,0,100,150,4,4085,0,2004,-1
69116,攻撃力補正【技量】固定値+ cost1 rank16,30116,209100,16,0,100,160,4,4091,0,2004,-1
69117,攻撃力補正【技量】固定値+ cost1 rank17,30117,209100,17,0,100,170,5,4097,0,2005,-1
69118,攻撃力補正【技量】固定値+ cost1 rank18,30118,209100,18,0,100,180,5,4103,0,2005,-1
69119,攻撃力補正【技量】固定値+ cost1 rank19,30119,209100,19,0,100,190,5,4109,0,2005,-1
69120,攻撃力補正【技量】固定値+ cost1 rank20,30120,209100,20,0,100,200,6,4115,0,2006,-1
69201,攻撃力補正【技量】固定値+ cost2 rank1,30201,209200,1,0,100,20,0,4002,0,2000,-1
69202,攻撃力補正【技量】固定値+ cost2 rank2,30202,209200,2,0,100,40,0,4008,0,2000,-1
69203,攻撃力補正【技量】固定値+ cost2 rank3,30203,209200,3,0,100,60,0,4014,0,2000,-1
69204,攻撃力補正【技量】固定値+ cost2 rank4,30204,209200,4,0,100,80,0,4020,0,2000,-1
69205,攻撃力補正【技量】固定値+ cost2 rank5,30205,209200,5,0,100,100,1,4026,0,2001,-1
69206,攻撃力補正【技量】固定値+ cost2 rank6,30206,209200,6,0,100,120,1,4032,0,2001,-1
69207,攻撃力補正【技量】固定値+ cost2 rank7,30207,209200,7,0,100,140,1,4038,0,2001,-1
69208,攻撃力補正【技量】固定値+ cost2 rank8,30208,209200,8,0,100,160,2,4044,0,2002,-1
69209,攻撃力補正【技量】固定値+ cost2 rank9,30209,209200,9,0,100,180,2,4050,0,2002,-1
69210,攻撃力補正【技量】固定値+ cost2 rank10,30210,209200,10,0,100,200,2,4056,0,2002,-1
69211,攻撃力補正【技量】固定値+ cost2 rank11,30211,209200,11,0,100,220,3,4062,0,2003,-1
69212,攻撃力補正【技量】固定値+ cost2 rank12,30212,209200,12,0,100,240,3,4068,0,2003,-1
69213,攻撃力補正【技量】固定値+ cost2 rank13,30213,209200,13,0,100,260,3,4074,0,2003,-1
69214,攻撃力補正【技量】固定値+ cost2 rank14,30214,209200,14,0,100,280,4,4080,0,2004,-1
69215,攻撃力補正【技量】固定値+ cost2 rank15,30215,209200,15,0,100,300,4,4086,0,2004,-1
69216,攻撃力補正【技量】固定値+ cost2 rank16,30216,209200,16,0,100,320,4,4092,0,2004,-1
69217,攻撃力補正【技量】固定値+ cost2 rank17,30217,209200,17,0,100,340,5,4098,0,2005,-1
69218,攻撃力補正【技量】固定値+ cost2 rank18,30218,209200,18,0,100,360,5,4104,0,2005,-1
69219,攻撃力補正【技量】固定値+ cost2 rank19,30219,209200,19,0,100,380,5,4110,0,2005,-1
69220,攻撃力補正【技量】固定値+ cost2 rank20,30220,209200,20,0,100,400,6,4116,0,2006,-1
69301,攻撃力補正【技量】固定値+ cost3 rank1,30301,209300,1,0,100,30,0,4003,0,2000,-1
69302,攻撃力補正【技量】固定値+ cost3 rank2,30302,209300,2,0,100,60,0,4009,0,2000,-1
69303,攻撃力補正【技量】固定値+ cost3 rank3,30303,209300,3,0,100,90,0,4015,0,2000,-1
69304,攻撃力補正【技量】固定値+ cost3 rank4,30304,209300,4,0,100,120,0,4021,0,2000,-1
69305,攻撃力補正【技量】固定値+ cost3 rank5,30305,209300,5,0,100,150,1,4027,0,2001,-1
69306,攻撃力補正【技量】固定値+ cost3 rank6,30306,209300,6,0,100,180,1,4033,0,2001,-1
69307,攻撃力補正【技量】固定値+ cost3 rank7,30307,209300,7,0,100,210,1,4039,0,2001,-1
69308,攻撃力補正【技量】固定値+ cost3 rank8,30308,209300,8,0,100,240,2,4045,0,2002,-1
69309,攻撃力補正【技量】固定値+ cost3 rank9,30309,209300,9,0,100,270,2,4051,0,2002,-1
69310,攻撃力補正【技量】固定値+ cost3 rank10,30310,209300,10,0,100,300,2,4057,0,2002,-1
69311,攻撃力補正【技量】固定値+ cost3 rank11,30311,209300,11,0,100,330,3,4063,0,2003,-1
69312,攻撃力補正【技量】固定値+ cost3 rank12,30312,209300,12,0,100,360,3,4069,0,2003,-1
69313,攻撃力補正【技量】固定値+ cost3 rank13,30313,209300,13,0,100,390,3,4075,0,2003,-1
69314,攻撃力補正【技量】固定値+ cost3 rank14,30314,209300,14,0,100,420,4,4081,0,2004,-1
69315,攻撃力補正【技量】固定値+ cost3 rank15,30315,209300,15,0,100,450,4,4087,0,2004,-1
69316,攻撃力補正【技量】固定値+ cost3 rank16,30316,209300,16,0,100,480,4,4093,0,2004,-1
69317,攻撃力補正【技量】固定値+ cost3 rank17,30317,209300,17,0,100,510,5,4099,0,2005,-1
69318,攻撃力補正【技量】固定値+ cost3 rank18,30318,209300,18,0,100,540,5,4105,0,2005,-1
69319,攻撃力補正【技量】固定値+ cost3 rank19,30319,209300,19,0,100,570,5,4111,0,2005,-1
69320,攻撃力補正【技量】固定値+ cost3 rank20,30320,209300,20,0,100,600,6,4117,0,2006,-1
69401,攻撃力補正【技量】固定値+ cost4 rank1,30401,209400,1,0,100,40,0,4004,0,2000,-1
69402,攻撃力補正【技量】固定値+ cost4 rank2,30402,209400,2,0,100,80,0,4010,0,2000,-1
69403,攻撃力補正【技量】固定値+ cost4 rank3,30403,209400,3,0,100,120,0,4016,0,2000,-1
69404,攻撃力補正【技量】固定値+ cost4 rank4,30404,209400,4,0,100,160,0,4022,0,2000,-1
69405,攻撃力補正【技量】固定値+ cost4 rank5,30405,209400,5,0,100,200,1,4028,0,2001,-1
69406,攻撃力補正【技量】固定値+ cost4 rank6,30406,209400,6,0,100,240,1,4034,0,2001,-1
69407,攻撃力補正【技量】固定値+ cost4 rank7,30407,209400,7,0,100,280,1,4040,0,2001,-1
69408,攻撃力補正【技量】固定値+ cost4 rank8,30408,209400,8,0,100,320,2,4046,0,2002,-1
