ID,Description,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,levelSyncCorrectId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,compTrophySedId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable:1,leftHandEquipable:1,bothHandEquipable:1,arrowSlotEquipable:1,boltSlotEquipable:1,enableGuard:1,enableParry:1,enableMagic:1,enableSorcery:1,enableMiracle:1,enableVowMagic:1,isNormalAttackType:1,isBlowAttackType:1,isSlashAttackType:1,isThrustAttackType:1,isEnhance:1,isLuckCorrect:1,isCustom:1,disableBaseChangeReset:1,disableRepair:1,isDarkHand:1,simpleModelForDlc:1,lanternWep:1,isVersusGhostWep:1,baseChangeCategory:6,isDragonSlayer:1,isDeposit:1,disableMultiDropShare:1,invisibleOnRemo:1,isAttributeWep:1,isEnchantLeftHand:1,isGuestDrop:1,therianthropeGuardResist,PhysAtkMenuDispType,wepmotionHangType,dmypolyId_Slot0RightHang,dmypolyId_Slot0RightFormA,dmypolyId_Slot0RightFormB,dmypolyId_Slot0LeftHang,dmypolyId_Slot0LeftFormA,dmypolyId_Slot0LeftFormB,dmypolyId_Slot1RightHang,dmypolyId_Slot1RightFormA,dmypolyId_Slot1RightFormB,dmypolyId_Slot1LeftHang,dmypolyId_Slot1LeftFormA,dmypolyId_Slot1LeftFormB,dmypolyId_Slot2RightHang,dmypolyId_Slot2RightFormA,dmypolyId_Slot2RightFormB,dmypolyId_Slot2LeftHang,dmypolyId_Slot2LeftFormA,dmypolyId_Slot2LeftFormB,dmypolyId_Slot3RightHang,dmypolyId_Slot3RightFormA,dmypolyId_Slot3RightFormB,dmypolyId_Slot3LeftHang,dmypolyId_Slot3LeftFormA,dmypolyId_Slot3LeftFormB,wepRegainHp,bulletConsumeNum,repositoryCategory
14100300,"ヴァンパイア短銃＋３",1400,118103,14190000,3.0,0.0,1280,520,11200,0.0,0.0,86.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,14100200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,84,0,0,0,46,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100400,"ヴァンパイア短銃＋４",1400,118104,14190000,3.0,0.0,1440,580,11200,0.0,0.0,93.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,400,14100300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,92,0,0,0,48,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100500,"ヴァンパイア短銃＋５",1400,118105,14190000,3.0,0.0,1600,640,11200,0.0,0.0,100.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,500,14100400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,100,0,0,0,50,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100600,"ヴァンパイア短銃＋６",1400,118106,14190000,3.0,0.0,1760,700,11200,0.0,0.0,107.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,600,14100500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,108,0,0,0,52,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100700,"ヴァンパイア短銃＋７",1400,118107,14190000,3.0,0.0,1920,760,11200,0.0,0.0,114.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,700,14100600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,116,0,0,0,54,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100800,"ヴァンパイア短銃＋８",1400,118108,14190000,3.0,0.0,2080,840,11200,0.0,0.0,121.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,800,14100700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,124,0,0,0,56,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14100900,"ヴァンパイア短銃＋９",1400,118109,14190000,3.0,0.0,2240,900,11200,0.0,0.0,128.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,900,14100800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,132,0,0,0,58,10,0,0,30,0,5,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14101000,"ヴァンパイア短銃＋１０",1400,118110,14190000,3.0,0.0,2400,960,11200,0.0,0.0,135.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,1000,14100900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2520,1018,100,100,1,10,140,0,0,0,60,10,0,0,30,0,5,7,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,9,11,18,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2
14190000,"徘徊ヴァンパイア短銃",1400,-1,14190000,0.0,0.0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,-1,-1,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,0,128,2,0,50,50,0,1,0,0,28,0,0,0,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,15
14200000,"教会短銃",1410,115100,14290000,3.0,0.0,800,320,900,0.0,0.0,50.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,14200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,90,0,0,0,40,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200100,"教会短銃＋１",1410,115101,14290000,3.0,0.0,960,380,900,0.0,0.0,53.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,14200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,101,0,0,0,42,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200200,"教会短銃＋２",1410,115102,14290000,3.0,0.0,1120,440,900,0.0,0.0,56.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,200,14200100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,112,0,0,0,44,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200300,"教会短銃＋３",1410,115103,14290000,3.0,0.0,1280,520,900,0.0,0.0,59.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,14200200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,123,0,0,0,46,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200400,"教会短銃＋４",1410,115104,14290000,3.0,0.0,1440,580,900,0.0,0.0,62.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,400,14200300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,134,0,0,0,48,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200500,"教会短銃＋５",1410,115105,14290000,3.0,0.0,1600,640,900,0.0,0.0,65.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,500,14200400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,145,0,0,0,50,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200600,"教会短銃＋６",1410,115106,14290000,3.0,0.0,1760,700,900,0.0,0.0,68.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,600,14200500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,156,0,0,0,52,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200700,"教会短銃＋７",1410,115107,14290000,3.0,0.0,1920,760,900,0.0,0.0,71.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,700,14200600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,167,0,0,0,54,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200800,"教会短銃＋８",1410,115108,14290000,3.0,0.0,2080,840,900,0.0,0.0,74.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,800,14200700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,178,0,0,0,56,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14200900,"教会短銃＋９",1410,115109,14290000,3.0,0.0,2240,900,900,0.0,0.0,77.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,900,14200800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,189,0,0,0,58,20,0,0,30,0,5,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14201000,"教会短銃＋１０",1410,115110,14290000,3.0,0.0,2400,960,900,0.0,0.0,80.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,1000,14200900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2510,1019,80,80,1,10,200,0,0,0,60,20,0,0,30,0,5,7,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,10,11,8,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1
14290000,"徘徊教会短銃",1410,-1,14290000,0.0,0.0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,-1,-1,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,0,129,2,0,50,50,0,1,0,0,28,0,0,0,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,41,-1,-1,-1,-1,347,327,-1,-1,-1,2460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,15
15000000,"大筒",1500,120100,15090000,20.0,0.0,600,240,9000,0.0,0.0,10.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,15000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,200,0,0,0,120,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000100,"大筒＋１",1500,120101,15090000,20.0,0.0,720,280,9000,0.0,0.0,13.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,15000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,240,0,0,0,128,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000200,"大筒＋２",1500,120102,15090000,20.0,0.0,840,340,9000,0.0,0.0,16.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,200,15000100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,280,0,0,0,136,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000300,"大筒＋３",1500,120103,15090000,20.0,0.0,960,380,9000,0.0,0.0,19.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,15000200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,320,0,0,0,144,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000400,"大筒＋４",1500,120104,15090000,20.0,0.0,1080,440,9000,0.0,0.0,22.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,400,15000300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,360,0,0,0,152,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000500,"大筒＋５",1500,120105,15090000,20.0,0.0,1200,480,9000,0.0,0.0,25.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,500,15000400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,400,0,0,0,160,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000600,"大筒＋６",1500,120106,15090000,20.0,0.0,1320,520,9000,0.0,0.0,28.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,600,15000500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,440,0,0,0,168,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
15000700,"大筒＋７",1500,120107,15090000,20.0,0.0,1440,580,9000,0.0,0.0,31.0,0.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,700,15000600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,131,-1,-1,2700,1020,200,200,1,10,480,0,0,0,176,50,0,0,30,0,5,-1,0,-1,7,0,0,31,2,0,50,50,0,1,0,0,30,30,13,0,0,99,0,0,10,99,0,1,0,0,0,30,30,30,30,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,3,-1,-1,-1,-1,348,328,-1,-1,-1,2461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0
